id,filtered_words_array,features,label_index
F198,"['difficult', 'sport', 'set', 'deal', 'various.', 'model', 'call', 'heavy', 'force.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,1433,1712,2259,5146,5342,5850,6291,6584,7102,7281,7936,8278,8338,8949,9813],[0.691153161953081,3.914021008090819,4.019381523748645,2.8154087194227095,4.137164559405029,4.42484663185681,0.691153161953081,4.830311739964974,5.523458920524919,4.137164559405029,0.6792718340663283,0.691153161953081,4.42484663185681,0.691153161953081,4.42484663185681,2.997730276216664])",0.0
R081,"['listen', 'surface', 'toward', 'gas', 'parent', 'possible.', 'drop', 'car', 'within', 'sit', 'either', 'month.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[429,821,1481,2059,2272,3194,3614,3674,4506,4687,5607,6946,7281,8577,9126,9462,9817,9932],[3.8187108282864943,2.849310271098391,4.830311739964974,2.6330871626287546,4.607168188650764,4.42484663185681,0.691153161953081,4.137164559405029,0.691153161953081,0.691153161953081,4.42484663185681,5.117993812416755,0.6792718340663283,4.607168188650764,3.6516567436233283,0.691153161953081,3.4440173788450834,4.019381523748645])",1.0
F050,"['outside', 'discover', 'individual', 'agency', 'close', 'edge.', 'degree', 'second', 'protect', 'return', 'teacher', 'per.', 'quickly', 'whose', 'point', 'blood.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,635,650,765,1236,3391,3497,4170,4349,4416,5850,7235,7281,7936,8338,8568,8614,8708,8859,9256,9539,9943],[0.691153161953081,3.8187108282864943,2.958509563063383,4.270695952029551,5.117993812416755,4.270695952029551,4.42484663185681,4.607168188650764,4.830311739964974,4.270695952029551,0.691153161953081,4.42484663185681,0.6792718340663283,0.691153161953081,0.691153161953081,4.270695952029551,4.137164559405029,4.830311739964974,5.523458920524919,3.7316994512968646,4.270695952029551,4.270695952029551])",0.0
F162,"['spend', 'trial', 'leader', 'serious', 'clear.', 'across', 'surface', 'go', 'study', 'foreign', 'that.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[353,503,1117,1401,1526,3410,3486,4224,4921,5850,6206,6451,6508,7074,7281,7936,8338],[4.830311739964974,0.691153161953081,3.7316994512968646,4.830311739964974,4.137164559405029,4.019381523748645,2.849310271098391,4.42484663185681,2.849310271098391,0.691153161953081,4.270695952029551,3.914021008090819,4.830311739964974,3.577548771469606,1.3585436681326566,0.691153161953081,0.691153161953081])",0.0
R028,"['employee', 'certainly', 'owner', 'pressure', 'room.', 'media', 'moment', 'character', 'business', 'even', 'thank.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[673,798,1020,1209,2227,2366,3401,3614,4506,4687,4867,5374,5661,6053,6406,6548,9462],[3.914021008090819,4.830311739964974,2.4324164671666035,4.019381523748645,2.7200985396183848,3.914021008090819,4.019381523748645,0.691153161953081,0.691153161953081,0.691153161953081,4.607168188650764,4.270695952029551,4.830311739964974,3.914021008090819,3.914021008090819,4.42484663185681,0.691153161953081])",1.0
R195,"['east', 'day', 'table', 'laugh.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[3614,3673,3931,4506,4687,4991,5432,6576,9133,9462],[0.691153161953081,5.523458920524919,3.2721671219184243,0.691153161953081,0.691153161953081,2.60568818844064,2.7200985396183848,4.607168188650764,3.8187108282864943,0.691153161953081])",1.0
F116,"['democrat', 'become', 'machine', 'keep', 'truth', 'much', 'impact.', 'whose', 'experience', 'person.', 'rule', 'information', 'compare', 'official', 'region', 'including.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[343,503,524,650,1750,2069,3635,5234,5324,5850,7090,7281,7936,8040,8159,8190,8338,8485,8888,9246,9539,9594],[4.137164559405029,0.691153161953081,3.8187108282864943,2.958509563063383,5.117993812416755,5.523458920524919,4.019381523748645,4.42484663185681,4.830311739964974,0.691153161953081,3.6516567436233283,0.6792718340663283,0.691153161953081,3.2721671219184243,3.4440173788450834,4.137164559405029,0.691153161953081,4.42484663185681,5.117993812416755,4.019381523748645,4.270695952029551,4.42484663185681])",0.0
R018,"['even', 'card', 'yes.', 'current', 'weight', 'fall', 'service', 'among', 'kind.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[2144,2252,2601,2784,3614,3729,4506,4687,6406,7066,7362,8004,9189,9462],[3.914021008090819,4.607168188650764,5.117993812416755,5.117993812416755,0.691153161953081,4.607168188650764,0.691153161953081,0.691153161953081,3.914021008090819,2.8844015909096608,4.270695952029551,3.6516567436233283,4.270695952029551,0.691153161953081])",1.0
F073,"['work', 'physical', 'performance.', 'statement', 'eat', 'forget', 'spend.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,1596,2066,4516,5850,7146,7276,7281,7936,8338,8649,9527,9817,9876],[0.691153161953081,5.117993812416755,2.7508701982851385,5.523458920524919,0.691153161953081,4.019381523748645,4.019381523748645,0.6792718340663283,0.691153161953081,0.691153161953081,4.42484663185681,4.270695952029551,3.4440173788450834,2.7508701982851385])",0.0
F059,"['animal', 'visit', 'lawyer', 'million.', 'stop', 'often', 'top', 'forget', 'article', 'week', 'be.', 'market', 'tell', 'bill.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[7,503,698,796,1256,1702,1850,2657,3204,5122,5328,5850,6562,7146,7281,7360,7724,7860,7936,8338,9021],[3.914021008090819,0.691153161953081,3.914021008090819,3.7316994512968646,3.125563647726549,4.830311739964974,3.8187108282864943,3.4440173788450834,4.830311739964974,4.42484663185681,3.6516567436233283,0.691153161953081,5.523458920524919,4.019381523748645,0.6792718340663283,4.019381523748645,4.830311739964974,2.8154087194227095,0.691153161953081,0.691153161953081,4.019381523748645])",0.0
R078,"['space', 'generation', 'together', 'herself.', 'hit', 'man', 'along', 'money.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[25,2238,2569,2840,3614,4506,4687,4991,5432,6963,8252,8312,9188,9462],[5.117993812416755,5.523458920524919,3.6516567436233283,4.42484663185681,0.691153161953081,0.691153161953081,0.691153161953081,2.60568818844064,2.7200985396183848,4.019381523748645,4.270695952029551,5.117993812416755,4.019381523748645,0.691153161953081])",1.0
F216,"['including', 'painting', 'network', 'box', 'animal', 'image.', 'strong', 'paper', 'indeed', 'trial', 'spring', 'national', 'new.', 'message', 'tax', 'significant', 'street', 'style', 'check.', 'pm', 'water', 'friend', 'defense', 'either', 'town', 'your.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[488,503,1034,1644,2589,2715,3410,3543,3684,3892,4198,4715,4934,5850,6280,6355,6587,6747,7026,7281,7334,7360,7910,7922,7936,8000,8338,8552,8690,9126,9152,9394,9604],[4.019381523748645,0.691153161953081,3.8187108282864943,4.019381523748645,3.914021008090819,4.270695952029551,4.019381523748645,4.607168188650764,3.577548771469606,2.5530444549552183,5.523458920524919,4.270695952029551,4.270695952029551,0.691153161953081,5.117993812416755,4.42484663185681,4.019381523748645,2.5530444549552183,4.270695952029551,0.6792718340663283,4.270695952029551,4.019381523748645,4.270695952029551,3.6516567436233283,0.691153161953081,4.42484663185681,0.691153161953081,4.137164559405029,4.270695952029551,3.6516567436233283,4.270695952029551,4.830311739964974,5.117993812416755])",0.0
F206,"['well', 'rate', 'east', 'hospital', 'car.', 'close', 'speak', 'allow', 'clearly', 'media.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[157,253,503,3248,3486,3497,4732,4835,4921,4930,5850,6576,7281,7936,8238,8290,8338],[3.4440173788450834,4.137164559405029,0.691153161953081,5.117993812416755,2.849310271098391,4.42484663185681,4.137164559405029,4.42484663185681,2.849310271098391,3.8187108282864943,0.691153161953081,4.607168188650764,0.6792718340663283,0.691153161953081,3.914021008090819,5.117993812416755,0.691153161953081])",0.0
R036,"['power', 'woman', 'rule.', 'establish', 'black', 'economic', 'sister.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[1948,2664,2923,3056,3614,4506,4563,4687,7066,7711,9144,9462],[4.270695952029551,3.6516567436233283,3.8187108282864943,5.117993812416755,0.691153161953081,0.691153161953081,4.137164559405029,0.691153161953081,2.8844015909096608,4.607168188650764,2.455405985391302,0.691153161953081])",1.0
F104,"['power', 'husband', 'beyond', 'perform.', 'theory', 'game', 'prepare', 'energy', 'win.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,650,1468,2286,3056,5850,6436,7208,7281,7936,8307,8338,8900,8975,9513],[0.691153161953081,2.958509563063383,4.137164559405029,4.42484663185681,5.117993812416755,0.691153161953081,4.830311739964974,4.137164559405029,0.6792718340663283,0.691153161953081,4.137164559405029,0.691153161953081,4.137164559405029,3.914021008090819,3.7316994512968646])",0.0
F000,"['price', 'quality', 'society', 'plan', 'question.', 'best', 'pattern', 'contain', 'budget', 'size', 'recent', 'tax', 'break.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[327,503,617,763,1738,3192,3479,3506,4377,4991,5591,5850,6123,6587,7281,7493,7936,8338,9640],[4.137164559405029,0.691153161953081,3.8187108282864943,4.137164559405029,4.607168188650764,4.270695952029551,4.607168188650764,4.607168188650764,2.60568818844064,2.60568818844064,4.42484663185681,0.691153161953081,4.019381523748645,4.019381523748645,0.6792718340663283,3.6516567436233283,0.691153161953081,0.691153161953081,5.523458920524919])",0.0
R136,"['represent', 'true', 'court', 'oil', 'strategy.', 'know', 'pick', 'hot', 'police', 'material', 'program', 'attention.', 'series', 'son', 'join', 'appear', 'hope', 'feel', 'whose.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[209,573,3115,3231,3614,3876,4463,4506,4568,4687,5047,6000,6035,6383,7188,7372,7516,7779,8182,8203,8717,8952,9462,9693],[4.607168188650764,4.270695952029551,4.270695952029551,3.914021008090819,0.691153161953081,3.914021008090819,4.607168188650764,0.691153161953081,4.42484663185681,0.691153161953081,2.7200985396183848,3.6516567436233283,3.8187108282864943,5.117993812416755,3.8187108282864943,3.914021008090819,4.830311739964974,3.125563647726549,4.607168188650764,4.607168188650764,4.42484663185681,4.019381523748645,0.691153161953081,4.42484663185681])",1.0
F019,"['red', 'agent', 'continue.', 'matter', 'long', 'task', 'hand', 'standard', 'wind.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[52,503,1978,2066,2402,2967,3423,5016,5850,6221,7281,7936,8338,8451,8904,9876],[4.270695952029551,0.691153161953081,5.523458920524919,2.7508701982851385,4.019381523748645,4.137164559405029,4.42484663185681,4.270695952029551,0.691153161953081,5.117993812416755,0.6792718340663283,0.691153161953081,0.691153161953081,3.8187108282864943,4.137164559405029,2.7508701982851385])",0.0
R012,"['best', 'town', 'tv', 'color', 'discuss.', 'understand', 'answer', 'hand', 'trip', 'stop.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[763,1020,2227,3423,3614,3619,4506,4547,4687,4715,5782,6487,6917,8731,9462,9832],[4.137164559405029,2.4324164671666035,2.7200985396183848,4.42484663185681,0.691153161953081,4.137164559405029,0.691153161953081,4.270695952029551,0.691153161953081,4.270695952029551,4.270695952029551,3.914021008090819,5.117993812416755,5.523458920524919,0.691153161953081,4.137164559405029])",1.0
R052,"['kind', 'every', 'us', 'possible.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[2272,3614,4506,4687,5047,6044,6660,9462,9681],[4.607168188650764,0.691153161953081,0.691153161953081,0.691153161953081,2.7200985396183848,4.137164559405029,4.42484663185681,0.691153161953081,3.914021008090819])",1.0
R123,"['debate', 'region', 'start', 'next', 'hard', 'important.', 'great', 'whose', 'return', 'law', 'build', 'office.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[635,750,821,2059,2996,3014,3065,3614,3979,4506,4687,5125,7765,8159,8273,8276,9462,9539],[3.8187108282864943,4.42484663185681,2.849310271098391,2.6330871626287546,3.6516567436233283,4.137164559405029,5.117993812416755,0.691153161953081,3.914021008090819,0.691153161953081,0.691153161953081,4.42484663185681,4.830311739964974,3.4440173788450834,3.914021008090819,4.019381523748645,0.691153161953081,4.270695952029551])",1.0
F040,"['including', 'decision', 'edge', 'small', 'offer', 'car.', 'first', 'well', 'dream', 'author', 'those.', 'court', 'standard', 'charge.', 'eat', 'country', 'party', 'green', 'low', 'imagine.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[157,222,503,551,1379,1657,2193,2259,2366,2958,2967,3921,4568,4722,5850,6403,7276,7281,7334,7870,7936,8290,8338,8411,9026,9350,9813],[3.4440173788450834,4.270695952029551,0.691153161953081,4.607168188650764,3.8187108282864943,5.117993812416755,4.019381523748645,2.8154087194227095,3.914021008090819,3.7316994512968646,4.137164559405029,4.019381523748645,4.42484663185681,5.117993812416755,0.691153161953081,3.914021008090819,4.019381523748645,0.6792718340663283,4.270695952029551,3.8187108282864943,0.691153161953081,5.117993812416755,0.691153161953081,3.2721671219184243,5.117993812416755,4.270695952029551,2.997730276216664])",0.0
R160,"['six', 'benefit', 'box', 'home', 'newspaper', 'whom.', 'foot', 'health', 'body', 'easy', 'charge', 'somebody.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[735,760,821,841,2059,3238,3365,3614,4506,4687,5401,5653,6812,7890,7922,8741,8805,9462],[4.42484663185681,4.270695952029551,2.849310271098391,4.42484663185681,2.6330871626287546,4.270695952029551,4.42484663185681,0.691153161953081,0.691153161953081,0.691153161953081,4.019381523748645,3.914021008090819,4.019381523748645,4.270695952029551,3.6516567436233283,4.830311739964974,4.607168188650764,0.691153161953081])",1.0
F067,"['fact', 'beat', 'model', 'manage.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,2066,2483,2569,5850,7102,7215,7281,7936,8338,9876],[0.691153161953081,2.7508701982851385,4.607168188650764,3.6516567436233283,0.691153161953081,4.137164559405029,4.137164559405029,0.6792718340663283,0.691153161953081,0.691153161953081,2.7508701982851385])",0.0
R069,"['take', 'visit', 'edge', 'mean', 'last', 'property', 'assume.', 'practice', 'minute', 'sister', 'lot.', 'social', 'send', 'property.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[698,823,855,909,2733,3357,3521,3614,3921,3989,4280,4506,4687,5523,7066,8208,8544,8550,9462],[3.914021008090819,4.42484663185681,4.607168188650764,4.270695952029551,4.607168188650764,4.42484663185681,4.270695952029551,0.691153161953081,4.019381523748645,4.607168188650764,4.42484663185681,0.691153161953081,0.691153161953081,4.270695952029551,2.8844015909096608,4.830311739964974,5.117993812416755,4.830311739964974,0.691153161953081])",1.0
F160,"['tax', 'face', 'per', 'happy', 'kid', 'address.', 'let', 'attorney', 'range', 'still.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[165,298,503,1208,1259,1649,3184,3723,4034,4853,5347,5850,6587,7281,7936,8267,8338],[3.6516567436233283,4.019381523748645,0.691153161953081,2.849310271098391,4.270695952029551,5.117993812416755,2.8154087194227095,4.137164559405029,4.270695952029551,4.830311739964974,4.137164559405029,0.691153161953081,4.019381523748645,0.6792718340663283,0.691153161953081,4.607168188650764,0.691153161953081])",0.0
F053,"['interest', 'court', 'family', 'general', 'society', 'party', 'how.', 'conference', 'believe', 'movie', 'field', 'offer', 'report', 'return.', 'fast', 'executive', 'best', 'onto', 'right', 'affect.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[70,327,503,533,763,1379,1439,1790,2958,4319,4377,4568,5465,5657,5692,5850,6021,6505,7074,7281,7936,8297,8338,8684,9263,9966],[4.42484663185681,4.137164559405029,0.691153161953081,4.270695952029551,4.137164559405029,3.8187108282864943,3.914021008090819,3.8187108282864943,3.7316994512968646,3.5085558999826545,2.60568818844064,4.42484663185681,3.914021008090819,4.270695952029551,4.607168188650764,0.691153161953081,4.42484663185681,4.270695952029551,3.577548771469606,0.6792718340663283,0.691153161953081,4.42484663185681,0.691153161953081,4.830311739964974,3.8187108282864943,4.137164559405029])",0.0
R074,"['behind', 'message', 'weight', 'machine', 'even', 'picture.', 'staff', 'enter', 'send', 'professor', 'language', 'play', 'thing.', 'think', 'brother', 'voice', 'assume', 'best', 'hospital.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[291,763,934,1716,2173,2335,2543,2664,2715,2735,2887,3530,3614,4346,4506,4687,5047,5523,6224,6406,7435,8004,8040,9462],[4.607168188650764,4.137164559405029,5.117993812416755,4.137164559405029,4.830311739964974,4.270695952029551,3.6516567436233283,3.6516567436233283,4.270695952029551,5.523458920524919,5.523458920524919,4.137164559405029,0.691153161953081,4.607168188650764,0.691153161953081,0.691153161953081,2.7200985396183848,4.270695952029551,3.914021008090819,3.914021008090819,3.8187108282864943,3.6516567436233283,3.2721671219184243,0.691153161953081])",1.0
